sensorId:Sensor1, time: 1378671482107, value: 1516102473,
sensorId:Sensor3, time: 1378672076508, value: 1969274857,
sensorId:Sensor1, time: 1378672076508, value: 1969274857,
sensorId:Sensor3, time: 1378672076508, value: 1969274857,
sensorId:Sensor2, time: 1378672076513, value: 1983510566,
sensorId:Sensor2, time: 1378672076609, value: 1921950742,
sensorId:Sensor1, time: 1378672076609, value: 1921950742,
sensorId:Sensor3, time: 1378672076609, value: 1921950742,
sensorId:Sensor1, time: 1378672076609, value: 1921950742,
sensorId:Sensor3, time: 1378672076609, value: 1921950742,
sensorId:Sensor2, time: 1378672076613, value: 1923489738,
sensorId:Sensor2, time: 1378672076709, value: 1861929914,
sensorId:Sensor1, time: 1378672076709, value: 1861929914,
sensorId:Sensor3, time: 1378672076709, value: 1861929914,
sensorId:Sensor1, time: 1378672076709, value: 1861929914,
sensorId:Sensor3, time: 1378672076709, value: 1861929914,
sensorId:Sensor2, time: 1378672076713, value: 1863468909,
sensorId:Sensor2, time: 1378672076809, value: 619960464,
sensorId:Sensor3, time: 1378672076809, value: 619960464,
sensorId:Sensor1, time: 1378672076809, value: 619960464,
sensorId:Sensor3, time: 1378672076809, value: 619960464,
sensorId:Sensor1, time: 1378672076809, value: 619960464,
sensorId:Sensor2, time: 1378672076814, value: 620345213,
sensorId:Sensor1, time: 1378672076910, value: 657281107,
sensorId:Sensor3, time: 1378672076910, value: 657281107,
sensorId:Sensor2, time: 1378672076910, value: 657281107,
sensorId:Sensor1, time: 1378672076910, value: 657281107,
sensorId:Sensor3, time: 1378672076910, value: 657281107,
sensorId:Sensor2, time: 1378672076914, value: 646508138,
sensorId:Sensor1, time: 1378672077010, value: 584948314,
sensorId:Sensor2, time: 1378672077010, value: 584948314,
sensorId:Sensor3, time: 1378672077010, value: 584948314,
sensorId:Sensor1, time: 1378672077010, value: 584948314,
sensorId:Sensor3, time: 1378672077010, value: 584948314,
sensorId:Sensor2, time: 1378672077014, value: 586487310,
sensorId:Sensor3, time: 1378672077110, value: 524927486,
sensorId:Sensor1, time: 1378672077110, value: 524927486,
sensorId:Sensor2, time: 1378672077110, value: 524927486,
sensorId:Sensor1, time: 1378672077111, value: 525312235,
sensorId:Sensor3, time: 1378672077111, value: 525312235,
sensorId:Sensor2, time: 1378672077115, value: 526851230,
sensorId:Sensor3, time: 1378672077211, value: 465291406,
sensorId:Sensor2, time: 1378672077211, value: 465291406,
sensorId:Sensor1, time: 1378672077211, value: 465291406,
sensorId:Sensor1, time: 1378672077211, value: 465291406,
sensorId:Sensor3, time: 1378672077211, value: 465291406,
sensorId:Sensor2, time: 1378672077215, value: 466830402,
sensorId:Sensor3, time: 1378672077311, value: 503766296,
sensorId:Sensor3, time: 1378672077311, value: 503766296,
sensorId:Sensor2, time: 1378672077311, value: 503766296,
sensorId:Sensor1, time: 1378672077311, value: 503766296,
sensorId:Sensor1, time: 1378672077311, value: 503766296,
sensorId:Sensor2, time: 1378672077315, value: 813104412,
sensorId:Sensor3, time: 1378672077411, value: 850040306,
sensorId:Sensor1, time: 1378672077411, value: 850040306,
sensorId:Sensor3, time: 1378672077411, value: 850040306,
sensorId:Sensor2, time: 1378672077412, value: 851964051,
sensorId:Sensor1, time: 1378672077412, value: 851964051,
sensorId:Sensor2, time: 1378672077415, value: 851579302,
sensorId:Sensor3, time: 1378672077512, value: 791943222,
sensorId:Sensor3, time: 1378672077512, value: 791943222,
sensorId:Sensor1, time: 1378672077512, value: 791943222,
sensorId:Sensor2, time: 1378672077512, value: 791943222,
sensorId:Sensor1, time: 1378672077512, value: 791943222,
sensorId:Sensor2, time: 1378672077516, value: 793482218,
sensorId:Sensor3, time: 1378672077612, value: 731922394,
sensorId:Sensor3, time: 1378672077612, value: 731922394,
sensorId:Sensor1, time: 1378672077612, value: 731922394,
sensorId:Sensor1, time: 1378672077612, value: 731922394,
sensorId:Sensor2, time: 1378672077612, value: 731922394,
sensorId:Sensor2, time: 1378672077616, value: 721149425,
sensorId:Sensor1, time: 1378672077712, value: 659589601,
sensorId:Sensor2, time: 1378672077712, value: 659589601,
sensorId:Sensor1, time: 1378672077712, value: 659589601,
sensorId:Sensor3, time: 1378672077712, value: 659589601,
sensorId:Sensor3, time: 1378672077712, value: 659589601,
sensorId:Sensor2, time: 1378672077716, value: 661128596,
sensorId:Sensor3, time: 1378672077813, value: 698449240,
sensorId:Sensor1, time: 1378672077813, value: 698449240,
sensorId:Sensor1, time: 1378672077813, value: 698449240,
sensorId:Sensor2, time: 1378672077813, value: 698449240,
sensorId:Sensor3, time: 1378672077813, value: 698449240,
sensorId:Sensor2, time: 1378672077817, value: 699988235,
sensorId:Sensor3, time: 1378672077913, value: 1032411285,
sensorId:Sensor1, time: 1378672077913, value: 1032411285,
sensorId:Sensor2, time: 1378672077913, value: 1032411285,
sensorId:Sensor1, time: 1378672077913, value: 1032411285,
sensorId:Sensor3, time: 1378672077913, value: 1032411285,
sensorId:Sensor2, time: 1378672077917, value: 1033950281,
sensorId:Sensor3, time: 1378672078014, value: 971236210,
sensorId:Sensor1, time: 1378672078014, value: 971236210,
sensorId:Sensor2, time: 1378672078014, value: 971236210,
sensorId:Sensor1, time: 1378672078014, value: 971236210,
sensorId:Sensor3, time: 1378672078014, value: 971236210,
sensorId:Sensor2, time: 1378672078017, value: 986241417,
sensorId:Sensor2, time: 1378672078114, value: 923527346,
sensorId:Sensor1, time: 1378672078114, value: 923527346,
sensorId:Sensor3, time: 1378672078114, value: 923527346,
sensorId:Sensor1, time: 1378672078114, value: 923527346,
sensorId:Sensor3, time: 1378672078114, value: 923527346,
sensorId:Sensor2, time: 1378672078118, value: 925066342,
sensorId:Sensor1, time: 1378672078214, value: 863506518,
sensorId:Sensor1, time: 1378672078214, value: 863506518,
sensorId:Sensor3, time: 1378672078214, value: 863506518,
sensorId:Sensor2, time: 1378672078214, value: 863506518,
sensorId:Sensor3, time: 1378672078214, value: 863506518,
sensorId:Sensor2, time: 1378672078218, value: 865045513,
sensorId:Sensor1, time: 1378672078314, value: 901981408,
sensorId:Sensor1, time: 1378672078314, value: 901981408,
sensorId:Sensor3, time: 1378672078314, value: 901981408,
sensorId:Sensor2, time: 1378672078315, value: 902366157,
sensorId:Sensor3, time: 1378672078315, value: 902366157,
sensorId:Sensor2, time: 1378672078318, value: 903520403,
sensorId:Sensor3, time: 1378672078415, value: 1236328202,
sensorId:Sensor2, time: 1378672078415, value: 1236328202,
sensorId:Sensor1, time: 1378672078415, value: 1236328202,
sensorId:Sensor1, time: 1378672078415, value: 1236328202,
sensorId:Sensor3, time: 1378672078415, value: 1236328202,
sensorId:Sensor2, time: 1378672078418, value: 1225170484,
sensorId:Sensor2, time: 1378672078515, value: 1163995409,
sensorId:Sensor3, time: 1378672078515, value: 1163995409,
sensorId:Sensor1, time: 1378672078515, value: 1163995409,
sensorId:Sensor1, time: 1378672078515, value: 1163995409,
sensorId:Sensor3, time: 1378672078515, value: 1163995409,
sensorId:Sensor2, time: 1378672078519, value: 1165534404,
sensorId:Sensor2, time: 1378672078615, value: 1103974580,
sensorId:Sensor3, time: 1378672078615, value: 1103974580,
sensorId:Sensor1, time: 1378672078616, value: 1105898325,
sensorId:Sensor1, time: 1378672078616, value: 1105898325,
sensorId:Sensor3, time: 1378672078616, value: 1105898325,
sensorId:Sensor2, time: 1378672078619, value: 1105513576,
sensorId:Sensor3, time: 1378672078716, value: 1144373215,
sensorId:Sensor1, time: 1378672078716, value: 1144373215,
sensorId:Sensor3, time: 1378672078716, value: 1144373215,
sensorId:Sensor2, time: 1378672078716, value: 1144373215,
sensorId:Sensor1, time: 1378672078716, value: 1144373215,
sensorId:Sensor2, time: 1378672078719, value: 1143988466,
sensorId:Sensor1, time: 1378672078816, value: 1096664351,
sensorId:Sensor3, time: 1378672078816, value: 1096664351,
sensorId:Sensor2, time: 1378672078816, value: 1096664351,
sensorId:Sensor3, time: 1378672078816, value: 1096664351,
sensorId:Sensor1, time: 1378672078817, value: 1097049100,
sensorId:Sensor2, time: 1378672078820, value: 1098203347,
sensorId:Sensor2, time: 1378672078917, value: 144920349,
sensorId:Sensor3, time: 1378672078917, value: 144920349,
sensorId:Sensor1, time: 1378672078917, value: 144920349,
sensorId:Sensor3, time: 1378672078917, value: 144920349,
sensorId:Sensor1, time: 1378672078917, value: 144920349,
sensorId:Sensor2, time: 1378672078920, value: 143766103,
sensorId:Sensor3, time: 1378672079017, value: 204941178,
sensorId:Sensor3, time: 1378672079017, value: 204941178,
sensorId:Sensor2, time: 1378672079017, value: 204941178,
sensorId:Sensor1, time: 1378672079017, value: 204941178,
sensorId:Sensor1, time: 1378672079017, value: 204941178,
sensorId:Sensor2, time: 1378672079020, value: 203786931,
sensorId:Sensor1, time: 1378672079117, value: 264962006,
sensorId:Sensor2, time: 1378672079117, value: 264962006,
sensorId:Sensor3, time: 1378672079117, value: 264962006,
sensorId:Sensor3, time: 1378672079117, value: 264962006,
sensorId:Sensor1, time: 1378672079118, value: 266116253,
sensorId:Sensor2, time: 1378672079121, value: 275734975,
sensorId:Sensor3, time: 1378672079218, value: 239953328,
sensorId:Sensor1, time: 1378672079218, value: 239953328,
sensorId:Sensor2, time: 1378672079218, value: 239953328,
sensorId:Sensor3, time: 1378672079218, value: 239953328,
sensorId:Sensor1, time: 1378672079218, value: 239953328,
sensorId:Sensor2, time: 1378672079221, value: 237260085,
sensorId:Sensor1, time: 1378672079318, value: 299974156,
sensorId:Sensor3, time: 1378672079318, value: 299974156,
sensorId:Sensor2, time: 1378672079318, value: 299974156,
sensorId:Sensor3, time: 1378672079318, value: 299974156,
sensorId:Sensor1, time: 1378672079318, value: 299974156,
sensorId:Sensor2, time: 1378672079321, value: 297280914,
sensorId:Sensor1, time: 1378672079419, value: 34372638,
sensorId:Sensor3, time: 1378672079419, value: 34372638,
sensorId:Sensor3, time: 1378672079419, value: 34372638,
sensorId:Sensor2, time: 1378672079419, value: 34372638,
sensorId:Sensor1, time: 1378672079419, value: 34372638,
sensorId:Sensor2, time: 1378672079422, value: 35526885,
sensorId:Sensor1, time: 1378672079519, value: 25648190,
sensorId:Sensor3, time: 1378672079519, value: 25648190,
sensorId:Sensor3, time: 1378672079519, value: 25648190,
sensorId:Sensor2, time: 1378672079519, value: 25648190,
sensorId:Sensor1, time: 1378672079519, value: 25648190,
sensorId:Sensor2, time: 1378672079522, value: 12181979,
sensorId:Sensor3, time: 1378672079619, value: 73357054,
sensorId:Sensor1, time: 1378672079619, value: 73357054,
sensorId:Sensor2, time: 1378672079619, value: 73357054,
sensorId:Sensor3, time: 1378672079619, value: 73357054,
sensorId:Sensor1, time: 1378672079620, value: 71433309,
sensorId:Sensor2, time: 1378672079622, value: 72202807,
sensorId:Sensor1, time: 1378672079720, value: 32958419,
sensorId:Sensor3, time: 1378672079720, value: 32958419,
sensorId:Sensor3, time: 1378672079720, value: 32958419,
sensorId:Sensor2, time: 1378672079720, value: 32958419,
sensorId:Sensor1, time: 1378672079720, value: 32958419,
sensorId:Sensor2, time: 1378672079722, value: 33727917,
sensorId:Sensor1, time: 1378672079820, value: 92979248,
sensorId:Sensor3, time: 1378672079820, value: 92979248,
sensorId:Sensor2, time: 1378672079820, value: 92979248,
sensorId:Sensor1, time: 1378672079821, value: 92594499,
sensorId:Sensor3, time: 1378672079821, value: 92594499,
sensorId:Sensor2, time: 1378672079823, value: 93363997,
sensorId:Sensor1, time: 1378672079921, value: 229055582,
sensorId:Sensor2, time: 1378672079921, value: 229055582,
sensorId:Sensor1, time: 1378672079921, value: 229055582,
sensorId:Sensor3, time: 1378672079921, value: 229055582,
sensorId:Sensor3, time: 1378672079921, value: 229055582,
sensorId:Sensor2, time: 1378672079923, value: 228286084,
sensorId:Sensor1, time: 1378672080021, value: 169034753,
sensorId:Sensor2, time: 1378672080021, value: 169034753,
sensorId:Sensor3, time: 1378672080021, value: 169034753,
sensorId:Sensor1, time: 1378672080021, value: 169034753,
sensorId:Sensor3, time: 1378672080021, value: 169034753,
sensorId:Sensor2, time: 1378672080023, value: 168265255,
sensorId:Sensor3, time: 1378672080121, value: 207509643,
sensorId:Sensor1, time: 1378672080121, value: 207509643,
sensorId:Sensor2, time: 1378672080121, value: 207509643,
sensorId:Sensor1, time: 1378672080121, value: 207509643,
sensorId:Sensor3, time: 1378672080122, value: 206355396,
sensorId:Sensor2, time: 1378672080123, value: 206740145,
sensorId:Sensor3, time: 1378672080222, value: 146334568,
sensorId:Sensor1, time: 1378672080222, value: 146334568,
sensorId:Sensor1, time: 1378672080222, value: 146334568,
sensorId:Sensor2, time: 1378672080222, value: 146334568,
sensorId:Sensor3, time: 1378672080222, value: 146334568,
sensorId:Sensor2, time: 1378672080224, value: 160955026,
sensorId:Sensor1, time: 1378672080322, value: 98625704,
sensorId:Sensor3, time: 1378672080322, value: 98625704,
sensorId:Sensor2, time: 1378672080322, value: 98625704,
sensorId:Sensor1, time: 1378672080322, value: 98625704,
sensorId:Sensor3, time: 1378672080323, value: 99010453,
sensorId:Sensor2, time: 1378672080324, value: 100934198,
sensorId:Sensor1, time: 1378672080423, value: 432972499,
sensorId:Sensor3, time: 1378672080423, value: 432972499,
sensorId:Sensor1, time: 1378672080423, value: 432972499,
sensorId:Sensor2, time: 1378672080423, value: 432972499,
sensorId:Sensor3, time: 1378672080423, value: 432972499,
sensorId:Sensor2, time: 1378672080424, value: 434896243,
sensorId:Sensor3, time: 1378672080523, value: 372951670,
sensorId:Sensor1, time: 1378672080523, value: 372951670,
sensorId:Sensor1, time: 1378672080523, value: 372951670,
sensorId:Sensor3, time: 1378672080523, value: 372951670,
sensorId:Sensor2, time: 1378672080523, value: 372951670,
sensorId:Sensor2, time: 1378672080524, value: 374875415,
sensorId:Sensor1, time: 1378672080623, value: 411426560,
sensorId:Sensor2, time: 1378672080624, value: 401038340,
sensorId:Sensor3, time: 1378672080623, value: 411426560,
sensorId:Sensor1, time: 1378672080623, value: 411426560,
sensorId:Sensor3, time: 1378672080624, value: 401038340,
sensorId:Sensor2, time: 1378672080624, value: 401038340,
sensorId:Sensor1, time: 1378672080724, value: 341017511,
sensorId:Sensor2, time: 1378672080724, value: 341017511,
sensorId:Sensor3, time: 1378672080724, value: 341017511,
sensorId:Sensor3, time: 1378672080724, value: 341017511,
sensorId:Sensor1, time: 1378672080724, value: 341017511,
sensorId:Sensor2, time: 1378672080725, value: 341402260,
sensorId:Sensor1, time: 1378672080824, value: 280996683,
sensorId:Sensor3, time: 1378672080824, value: 280996683,
sensorId:Sensor2, time: 1378672080824, value: 280996683,
sensorId:Sensor1, time: 1378672080824, value: 280996683,
sensorId:Sensor3, time: 1378672080824, value: 280996683,
sensorId:Sensor2, time: 1378672080825, value: 281381432,
sensorId:Sensor1, time: 1378672080924, value: 960972766,
sensorId:Sensor3, time: 1378672080924, value: 960972766,
sensorId:Sensor3, time: 1378672080925, value: 960588018,
sensorId:Sensor1, time: 1378672080925, value: 960588018,
sensorId:Sensor2, time: 1378672080925, value: 960588018,
sensorId:Sensor2, time: 1378672080924, value: 960972766,
sensorId:Sensor1, time: 1378672081025, value: 1008296881,
sensorId:Sensor3, time: 1378672081025, value: 1008296881,
sensorId:Sensor3, time: 1378672081025, value: 1008296881,
sensorId:Sensor1, time: 1378672081025, value: 1008296881,
sensorId:Sensor2, time: 1378672081025, value: 1008296881,
sensorId:Sensor2, time: 1378672081028, value: 1007142634,
sensorId:Sensor3, time: 1378672081125, value: 969821991,
sensorId:Sensor1, time: 1378672081125, value: 969821991,
sensorId:Sensor3, time: 1378672081125, value: 969821991,
sensorId:Sensor1, time: 1378672081125, value: 969821991,
sensorId:Sensor2, time: 1378672081125, value: 969821991,
sensorId:Sensor2, time: 1378672081129, value: 968282996,
sensorId:Sensor3, time: 1378672081225, value: 1029842820,
sensorId:Sensor1, time: 1378672081225, value: 1029842820,
sensorId:Sensor3, time: 1378672081225, value: 1029842820,
sensorId:Sensor1, time: 1378672081225, value: 1029842820,
sensorId:Sensor2, time: 1378672081225, value: 1029842820,
sensorId:Sensor2, time: 1378672081229, value: 1028303824,
sensorId:Sensor3, time: 1378672081326, value: 1091017895,
sensorId:Sensor1, time: 1378672081326, value: 1091017895,
sensorId:Sensor1, time: 1378672081326, value: 1091017895,
sensorId:Sensor2, time: 1378672081326, value: 1091017895,
sensorId:Sensor3, time: 1378672081326, value: 1091017895,
sensorId:Sensor2, time: 1378672081329, value: 1100636617,
sensorId:Sensor3, time: 1378672081426, value: 769367814,
sensorId:Sensor1, time: 1378672081426, value: 769367814,
sensorId:Sensor2, time: 1378672081426, value: 769367814,
sensorId:Sensor1, time: 1378672081426, value: 769367814,
sensorId:Sensor3, time: 1378672081426, value: 769367814,
sensorId:Sensor2, time: 1378672081429, value: 766674572,
sensorId:Sensor1, time: 1378672081526, value: 730892924,
sensorId:Sensor3, time: 1378672081526, value: 730892924,
sensorId:Sensor1, time: 1378672081526, value: 730892924,
sensorId:Sensor2, time: 1378672081526, value: 730892924,
sensorId:Sensor3, time: 1378672081527, value: 730508175,
sensorId:Sensor2, time: 1378672081530, value: 729353929,
sensorId:Sensor3, time: 1378672081627, value: 790529004,
sensorId:Sensor1, time: 1378672081627, value: 790529004,
sensorId:Sensor1, time: 1378672081627, value: 790529004,
sensorId:Sensor2, time: 1378672081627, value: 790529004,
sensorId:Sensor3, time: 1378672081627, value: 790529004,
sensorId:Sensor2, time: 1378672081630, value: 789374757,
sensorId:Sensor3, time: 1378672081727, value: 850549832,
sensorId:Sensor1, time: 1378672081727, value: 850549832,
sensorId:Sensor1, time: 1378672081727, value: 850549832,
sensorId:Sensor3, time: 1378672081727, value: 850549832,
sensorId:Sensor2, time: 1378672081727, value: 850549832,
sensorId:Sensor2, time: 1378672081730, value: 837083621,
sensorId:Sensor1, time: 1378672081828, value: 896334951,
sensorId:Sensor3, time: 1378672081828, value: 896334951,
sensorId:Sensor1, time: 1378672081828, value: 896334951,
sensorId:Sensor2, time: 1378672081828, value: 896334951,
sensorId:Sensor3, time: 1378672081828, value: 896334951,
sensorId:Sensor2, time: 1378672081831, value: 896719700,
sensorId:Sensor3, time: 1378672081928, value: 562372906,
sensorId:Sensor1, time: 1378672081928, value: 562372906,
sensorId:Sensor1, time: 1378672081928, value: 562372906,
sensorId:Sensor2, time: 1378672081928, value: 562372906,
sensorId:Sensor3, time: 1378672081928, value: 562372906,
sensorId:Sensor2, time: 1378672081931, value: 562757655,
sensorId:Sensor1, time: 1378672082028, value: 523898016,
sensorId:Sensor2, time: 1378672082028, value: 523898016,
sensorId:Sensor1, time: 1378672082028, value: 523898016,
sensorId:Sensor3, time: 1378672082028, value: 523898016,
sensorId:Sensor3, time: 1378672082029, value: 523513267,
sensorId:Sensor2, time: 1378672082031, value: 524282765,
sensorId:Sensor3, time: 1378672082129, value: 595846060,
sensorId:Sensor1, time: 1378672082129, value: 595846060,
sensorId:Sensor1, time: 1378672082129, value: 595846060,
sensorId:Sensor2, time: 1378672082129, value: 595846060,
sensorId:Sensor3, time: 1378672082129, value: 595846060,
sensorId:Sensor2, time: 1378672082131, value: 596615558,
sensorId:Sensor3, time: 1378672082229, value: 655866889,
sensorId:Sensor1, time: 1378672082229, value: 655866889,
sensorId:Sensor2, time: 1378672082229, value: 655866889,
sensorId:Sensor3, time: 1378672082229, value: 655866889,
sensorId:Sensor1, time: 1378672082229, value: 655866889,
sensorId:Sensor2, time: 1378672082231, value: 656636387,
sensorId:Sensor3, time: 1378672082330, value: 717041964,
sensorId:Sensor1, time: 1378672082330, value: 717041964,
sensorId:Sensor3, time: 1378672082330, value: 717041964,
sensorId:Sensor2, time: 1378672082330, value: 717041964,
sensorId:Sensor1, time: 1378672082330, value: 717041964,
sensorId:Sensor2, time: 1378672082332, value: 714733470,
sensorId:Sensor3, time: 1378672082430, value: 678567074,
sensorId:Sensor1, time: 1378672082430, value: 678567074,
sensorId:Sensor3, time: 1378672082430, value: 678567074,
sensorId:Sensor2, time: 1378672082430, value: 678567074,
sensorId:Sensor1, time: 1378672082430, value: 678567074,
sensorId:Sensor2, time: 1378672082432, value: 368459460,
sensorId:Sensor1, time: 1378672082530, value: 332293064,
sensorId:Sensor3, time: 1378672082530, value: 332293064,
sensorId:Sensor3, time: 1378672082530, value: 332293064,
sensorId:Sensor2, time: 1378672082530, value: 332293064,
sensorId:Sensor1, time: 1378672082531, value: 331908315,
sensorId:Sensor2, time: 1378672082532, value: 329984570,
sensorId:Sensor3, time: 1378672082631, value: 391929143,
sensorId:Sensor3, time: 1378672082631, value: 391929143,
sensorId:Sensor1, time: 1378672082631, value: 391929143,
sensorId:Sensor1, time: 1378672082631, value: 391929143,
sensorId:Sensor2, time: 1378672082631, value: 391929143,
sensorId:Sensor2, time: 1378672082633, value: 389620650,
sensorId:Sensor3, time: 1378672082731, value: 451949972,
sensorId:Sensor3, time: 1378672082731, value: 451949972,
sensorId:Sensor1, time: 1378672082731, value: 451949972,
sensorId:Sensor1, time: 1378672082731, value: 451949972,
sensorId:Sensor2, time: 1378672082731, value: 451949972,
sensorId:Sensor2, time: 1378672082733, value: 449641478,
sensorId:Sensor3, time: 1378672082831, value: 511970800,
sensorId:Sensor3, time: 1378672082831, value: 511970800,
sensorId:Sensor1, time: 1378672082832, value: 522359020,
sensorId:Sensor2, time: 1378672082832, value: 522359020,
sensorId:Sensor1, time: 1378672082832, value: 522359020,
sensorId:Sensor2, time: 1378672082833, value: 521974271,
sensorId:Sensor1, time: 1378672082932, value: 483884130,
sensorId:Sensor3, time: 1378672082932, value: 483884130,
sensorId:Sensor2, time: 1378672082932, value: 483884130,
sensorId:Sensor3, time: 1378672082932, value: 483884130,
sensorId:Sensor1, time: 1378672082932, value: 483884130,
sensorId:Sensor2, time: 1378672082933, value: 483499381,
sensorId:Sensor3, time: 1378672083032, value: 282905103,
sensorId:Sensor1, time: 1378672083032, value: 282905103,
sensorId:Sensor2, time: 1378672083032, value: 282905103,
sensorId:Sensor3, time: 1378672083032, value: 282905103,
sensorId:Sensor1, time: 1378672083033, value: 283289852,
sensorId:Sensor2, time: 1378672083033, value: 283289852,
sensorId:Sensor1, time: 1378672083133, value: 223269024,
sensorId:Sensor2, time: 1378672083133, value: 223269024,
sensorId:Sensor3, time: 1378672083133, value: 223269024,
sensorId:Sensor3, time: 1378672083133, value: 223269024,
sensorId:Sensor1, time: 1378672083133, value: 223269024,
sensorId:Sensor2, time: 1378672083133, value: 223269024,
sensorId:Sensor1, time: 1378672083233, value: 175560160,
sensorId:Sensor3, time: 1378672083233, value: 175560160,
sensorId:Sensor2, time: 1378672083233, value: 175560160,
sensorId:Sensor1, time: 1378672083233, value: 175560160,
sensorId:Sensor3, time: 1378672083233, value: 175560160,
sensorId:Sensor2, time: 1378672083234, value: 174405914,
sensorId:Sensor2, time: 1378672083333, value: 115539332,
sensorId:Sensor1, time: 1378672083333, value: 115539332,
sensorId:Sensor3, time: 1378672083333, value: 115539332,
sensorId:Sensor3, time: 1378672083334, value: 114385085,
sensorId:Sensor1, time: 1378672083334, value: 114385085,
sensorId:Sensor2, time: 1378672083334, value: 114385085,
sensorId:Sensor3, time: 1378672083434, value: 152859975,
sensorId:Sensor1, time: 1378672083434, value: 152859975,
sensorId:Sensor3, time: 1378672083434, value: 152859975,
sensorId:Sensor2, time: 1378672083434, value: 152859975,
sensorId:Sensor1, time: 1378672083434, value: 152859975,
sensorId:Sensor2, time: 1378672083434, value: 152859975,
sensorId:Sensor2, time: 1378672083534, value: 486822020,
sensorId:Sensor3, time: 1378672083534, value: 486822020,
sensorId:Sensor3, time: 1378672083534, value: 486822020,
sensorId:Sensor1, time: 1378672083534, value: 486822020,
sensorId:Sensor2, time: 1378672083535, value: 487206769,
sensorId:Sensor1, time: 1378672083535, value: 487206769,
sensorId:Sensor2, time: 1378672083635, value: 414873976,
sensorId:Sensor3, time: 1378672083635, value: 414873976,
sensorId:Sensor1, time: 1378672083635, value: 414873976,
sensorId:Sensor3, time: 1378672083635, value: 414873976,
sensorId:Sensor2, time: 1378672083635, value: 414873976,
sensorId:Sensor1, time: 1378672083635, value: 414873976,
sensorId:Sensor3, time: 1378672083735, value: 354853148,
sensorId:Sensor3, time: 1378672083735, value: 354853148,
sensorId:Sensor2, time: 1378672083735, value: 354853148,
sensorId:Sensor1, time: 1378672083735, value: 354853148,
sensorId:Sensor1, time: 1378672083735, value: 354853148,
sensorId:Sensor2, time: 1378672083735, value: 354853148,
sensorId:Sensor3, time: 1378672083835, value: 393328038,
sensorId:Sensor3, time: 1378672083835, value: 393328038,
sensorId:Sensor2, time: 1378672083835, value: 393328038,
sensorId:Sensor2, time: 1378672083836, value: 395251782,
sensorId:Sensor1, time: 1378672083836, value: 395251782,
sensorId:Sensor1, time: 1378672083836, value: 395251782,
sensorId:Sensor2, time: 1378672083936, value: 347542919,
sensorId:Sensor2, time: 1378672083936, value: 347542919,
sensorId:Sensor3, time: 1378672083936, value: 347542919,
sensorId:Sensor3, time: 1378672083936, value: 347542919,
sensorId:Sensor1, time: 1378672083936, value: 347542919,
sensorId:Sensor1, time: 1378672083936, value: 347542919,
sensorId:Sensor2, time: 1378672084036, value: 681504964,
sensorId:Sensor2, time: 1378672084036, value: 681504964,
sensorId:Sensor3, time: 1378672084036, value: 681504964,
sensorId:Sensor1, time: 1378672084036, value: 681504964,
sensorId:Sensor3, time: 1378672084036, value: 681504964,
sensorId:Sensor1, time: 1378672084037, value: 681889713,
sensorId:Sensor3, time: 1378672084137, value: 621868884,
sensorId:Sensor2, time: 1378672084137, value: 621868884,
sensorId:Sensor2, time: 1378672084137, value: 621868884,
sensorId:Sensor1, time: 1378672084137, value: 621868884,
sensorId:Sensor1, time: 1378672084137, value: 621868884,
sensorId:Sensor3, time: 1378672084137, value: 621868884,
sensorId:Sensor2, time: 1378672084237, value: 561848056,
sensorId:Sensor3, time: 1378672084237, value: 561848056,
sensorId:Sensor2, time: 1378672084237, value: 561848056,
sensorId:Sensor1, time: 1378672084237, value: 561848056,
sensorId:Sensor1, time: 1378672084237, value: 561848056,
sensorId:Sensor3, time: 1378672084237, value: 561848056,
sensorId:Sensor2, time: 1378672084337, value: 588010981,
sensorId:Sensor1, time: 1378672084337, value: 588010981,
sensorId:Sensor2, time: 1378672084337, value: 588010981,
sensorId:Sensor3, time: 1378672084337, value: 588010981,
sensorId:Sensor1, time: 1378672084338, value: 586856734,
sensorId:Sensor3, time: 1378672084338, value: 586856734,
sensorId:Sensor1, time: 1378672084438, value: 526835906,
sensorId:Sensor2, time: 1378672084438, value: 526835906,
sensorId:Sensor2, time: 1378672084438, value: 526835906,
sensorId:Sensor3, time: 1378672084438, value: 526835906,
sensorId:Sensor1, time: 1378672084438, value: 526835906,
sensorId:Sensor3, time: 1378672084438, value: 526835906,
sensorId:Sensor1, time: 1378672084538, value: 860797951,
sensorId:Sensor2, time: 1378672084538, value: 860797951,
sensorId:Sensor2, time: 1378672084538, value: 860797951,
sensorId:Sensor3, time: 1378672084538, value: 860797951,
sensorId:Sensor3, time: 1378672084539, value: 861182700,
sensorId:Sensor1, time: 1378672084539, value: 861182700,
sensorId:Sensor1, time: 1378672084639, value: 801161872,
sensorId:Sensor2, time: 1378672084639, value: 801161872,
sensorId:Sensor3, time: 1378672084639, value: 801161872,
sensorId:Sensor3, time: 1378672084639, value: 801161872,
sensorId:Sensor2, time: 1378672084639, value: 801161872,
sensorId:Sensor1, time: 1378672084639, value: 801161872,
sensorId:Sensor1, time: 1378672084739, value: 753453008,
sensorId:Sensor2, time: 1378672084739, value: 753453008,
sensorId:Sensor3, time: 1378672084739, value: 753453008,
sensorId:Sensor1, time: 1378672084739, value: 753453008,
sensorId:Sensor2, time: 1378672084739, value: 753453008,
sensorId:Sensor3, time: 1378672084739, value: 753453008,
